ID,SITE,STRAT,UNIT,NAMED_ID,OTHERUNIT,RAWMATERIAL,CORTEX,CORTEXTYPE,ARTIFACTCLASS,COMPLETENESS,CORECOMPLETENESS,RETOUCHEDPIECETYPOLOGY,RETOUCHTYPE,RETOUCHFACE,RETOUCHREGIONNUMBER,RETOUCHREGIONLOCATION,LENGTHLONGESTRETOUCH,RETOUCHINVASIVENESS,EDGETHICKNESS_1,EDGETHICKNESS_2,EDGETHICKNESS_3,BACKEDTOOLEDGE_1,BACKEDTOOLEDGE_2,BACKEDTOOLEDGE_3,BACKEDTOOLWIDTH_1,BACKEDTOOLWIDTH_2,BACKEDTOOLWIDTH_3,BACKEDTOOLTHICKNESS_1,BACKEDTOOLTHICKNESS_2,BACKEDTOOLTHICKNESS_3,BACKEDTOOLARRIS,PLATFORM,FLAKEINITIATION,FLAKETERMINATION,PIECEBLANK,SCRAPERMAXTHICKNESS,SCRAPERRETOUCHLENGTH,SCRAPERRETOUCHANGLE1,SCRAPERRETOUCHANGLE2,SCRAPERRETOUCHANGLE3,SCRAPERDORSALANGLE1,SCRAPERDORSALANGLE2,SCRAPERDORSALANGLE3,SCRAPERRETOUCHHEIGHT1,SCRAPERRETOUCHHEIGHT2,SCRAPERRETOUCHHEIGHT3,FLAKEGEOMETRY,PLATFORMPREP,PLATABRASION,PLATFORMWIDTH,PLATFORMTHICKNESS,STAGE,CONARDUNIFIEDTYPE,CORESUBTYPOLOGY,COREBLANKSPHERICITY,COREPLATFACETED,SCARCOUNT,EXPLOITEDFACES,FLAKEGENERATIONSLENGTH,FLAKEGENERATIONSWIDTH,FLAKEGENERATIONSTHICKNESS,LENGHTLONGESTFLAKESCAR,MAXLENGTH,TECHLENGTH,MAXWIDTH,TECHWIDTH,MAXTHICKNESS,MASS,COMMMENTS,PHOTO,
655,SBF,3b,K5,HARD PHOENIX,,Quartz,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,TRIANGULAR,NotPrepared,Yes,5.59,3.13,Main,,,,,,,,,,,7.35,7.35,9.01,8.17,1.75,0.23,,N,
656,SBF,3b,K5,HARD PHOENIX,,Quartz,0%,,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,No,,Feather,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,9.01,,4.04,,1.73,0.08,,N,
657,SBF,3b,K5,HARD PHOENIX,,Quartzite,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,Indeterminate,No,6.75,2.2,Main,,,,,,,,,,,13.18,13.18,8.99,7.56,2.93,0.31,,N,
658,SBF,3b,K5,HARD PHOENIX,,Quartzite,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Step,,,,,,,,,,,,,RHOMBUS,ResidualFacetWithBulb,No,14.1,9.54,Main,,,,,,,,,,,32.36,24.84,26.43,19.25,11.17,7.6,,N,
659,SBF,3b,K5,HARD PHOENIX,,Quartz,0%,,Core,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bipolar,Bladelet,Cubic,0%,4,2,1,4,5,13.66,14.81,14.81,12.74,10.71,5.29,1.21,,N,
660,SBF,3b,K5,HARD PHOENIX,,Quartz,0%,,Core,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bipolar,CoreReducedPiece,Cubic,0%,3,2,0,2,5,8.61,13.48,13.48,11.32,11.32,3.19,0.67,,Y,
661,SBF,3b,K5,HARD PHOENIX,,Quartz,0%,,Core,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bipolar,CoreReducedPiece,Cubic,0%,4,2,0,2,6,9.75,25.95,25.95,17.3,17.3,4.21,2.12,,N,
662,SBF,3b,K5,HARD PHOENIX,,Quartz,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Wedging,Bipolar,,,,,,,,,,,,,RECTANGULAR,Indeterminate,No,9.71,2.88,Main,,,,,,,,,,,16.46,16.46,14.62,12.51,4.58,1.45,,N,
663,SBF,3b,K3,HADES I,,Quartz,0%,,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,No,,Feather,,,,,,,,,,,,,OVAL,,,,,,,,,,,,,,,,11.1,,11.87,,3.56,0.52,,N,
664,SBF,3b,K3,HADES I,,Quartz,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,TRAPEZOIDAL,NotPrepared,No,5.02,2.58,Main,,,,,,,,,,,8.72,8.72,8.18,7.54,2.09,0.22,,N,
665,SBF,3b,K3,HADES I,,Quartz,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,6.39,2.38,Main,,,,,,,,,,,5.41,5.41,9.46,8.13,2.05,0.14,,N,
666,SBF,3b,K3,HADES I,,Quartz,0%,,Flake,Mesial,,,,,,,,,,,,,,,,,,,,,,No,,Indeterminate,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,8.08,,8.51,,1.4,0.15,,N,
667,SBF,3b,K3,HADES I,,Quartz,0%,,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,No,,Feather,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,8.23,,9.51,,2.42,0.3,,N,
668,SBF,3b,K3,HADES I,,Quartz,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,ResidualFacetWithBulb,No,12.95,2.96,Main,,,,,,,,,,,8.59,8.59,14.41,12.31,1.92,0.36,,N,
669,SBF,3b,K3,HADES I,,Quartz,0%,,Flake,Fragment,,,,,,,,,,,,,,,,,,,,,,No,,Indeterminate,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,4.07,,10.96,,2.33,0.12,,N,
670,SBF,3b,K3,HADES I,,Quartz,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Bending,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,Yes,8.82,3.4,Main,,,,,,,,,,,7.5,7.5,10.26,10.26,2.58,0.24,,N,
671,SBF,3b,K3,HADES I,,Quartz,10-40%,Cobble,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Step,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,20.7,5.77,Main,,,,,,,,,,,30.13,26.16,24.18,24.18,8.07,8.67,,N,
672,SBF,3b,K3,HADES I,,Quartz,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,TRIANGULAR,NotPrepared,No,19.96,6.26,Main,,,,,,,,,,,30.69,30.69,24.68,24.68,7.66,5.83,,N,
673,SBF,3b,K3,HADES I,,Quartz,10-40%,Outcrop,Core,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Platform,Irregular,Spherical,0%,6,4,2,7,3,23.39,30.52,30.52,30.91,24.93,20.49,21.7,,N,
674,SBF,3b,K3,HADES I,,Quartz,0%,,Core,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bipolar,CoreReducedPiece,Cubic,0%,5,4,1,4,4,13.12,21.98,17.96,11.7,11.7,6.1,2,,N,
675,SBF,3b,K3,HADES I,,Quartz,0%,,Core,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inclined,Radial,Cubic,0%,7,5,0,1,9,11.56,30.99,27.39,21.54,21.54,11.47,7.17,,N,
676,SBF,3b,K4,FIRE KESTREL 2,,Quartz,0%,,Flake,Proximal,,,,,,,,,,,,,,,,,,,,,,Yes,Bending,Indeterminate,,,,,,,,,,,,,RECTANGULAR,NotPrepared,Yes,5.81,2.42,,,,,,,,,,,,10.21,,7.52,,2.42,0.34,,N,
677,SBF,3b,K4,FIRE KESTREL 2,,Quartz,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Bipolar,,,,,,,,,,,,,TRAPEZOIDAL,NotPrepared,No,4.75,2.13,Main,,,,,,,,,,,12.5,10.96,10.06,9,1.71,0.28,,N,
678,SBF,3b,K4,FIRE KESTREL 2,,Quartzite,10-40%,Cobble,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,OVAL,NotPrepared,No,17.13,5.38,Main,,,,,,,,,,,57.65,54.7,28.98,28.98,11.54,17.16,,N,
679,SBF,3b,K4,FIRE KESTREL 2,,Silcrete,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,Indeterminate,No,16.57,8.73,Main,,,,,,,,,,,32.27,32.27,26.62,23.73,8.7,6.4,Heat pockets,N,
680,SBF,3b,K4,FIRE KESTREL 2,,Silcrete,0%,,Core,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bipolar,Irregular,Cubic,0%,3,3,3,5,5,11.11,22.71,22.71,12.18,12.18,4.06,2.13,,N,
681,SBF,3b,K4,CHAMELEON,,Quartzite,0%,,Flake,Proximal,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Indeterminate,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,13.11,5.1,,,,,,,,,,,,10.25,,18.17,,5.28,1.07,,N,
682,SBF,3b,K4,CHAMELEON,,Quartzite,0%,,Flake,Proximal,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Indeterminate,,,,,,,,,,,,,TRAPEZOIDAL,NotPrepared,No,13.41,7.94,,,,,,,,,,,,20.83,,29.53,,13.57,7.88,,N,
683,SBF,3b,K4,CHAMELEON,,Quartzite,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Overshot,,,,,,,,,,,,,TRAPEZOIDAL,Indeterminate,No,21.03,13.27,Main,,,,,,,,,,,48.96,48.96,46.33,40.43,25.69,62.45,,N,
684,SBF,3b,K4,CHAMELEON,,Quartz,10-40%,Outcrop,Flake,Fragment,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Indeterminate,,,,,,,,,,,,,RECTANGULAR,Indeterminate,No,3.89,1.59,,,,,,,,,,,,11.25,,6.42,,2.35,0.16,,N,
685,SBF,3b,K4,CHAMELEON,,Silcrete,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,No,,Feather,,,,,,,,,,,,,RECTANGULAR,,,,,Main,,,,,,,,,,,6.32,6.32,12.47,12.47,1.9,0.21,,N,
686,SBF,3b,K4,EAGLE HEARTH,,Quartzite,10-40%,Cobble,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Overshot,,,,,,,,,,,,,RECTANGULAR,ResidualFacetWithBulb,No,13.46,9.54,Main,,,,,,,,,,,43.54,43.54,34.03,34.03,18.18,29.62,,N,
687,SBF,3b,K4,EAGLE HEARTH,,Quartzite,0%,,Core,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Platform,Irregular,Cubic,0%,4,3,4,3,5,15.5,44.91,40.19,38.61,35.27,13.54,39.15,,N,
688,SBF,3b,K4,FIRE KESTREL 1,,Quartz,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,TRAPEZOIDAL,NotPrepared,No,8.6,3.24,Main,,,,,,,,,,,10.01,10.01,8.86,7.53,2.57,0.22,,N,
689,SBF,3b,K4,FIRE KESTREL 1,,Quartz,0%,,Flake,Proximal,,,,,,,,,,,,,,,,,,,,,,Yes,Bending,Indeterminate,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,8.33,2.35,,,,,,,,,,,,4.63,,8.79,,2.11,0.21,,N,
690,SBF,3b,K4,FIRE KESTREL 1,,Quartz,0%,,Flake,Proximal,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Indeterminate,,,,,,,,,,,,,TRAPEZOIDAL,Indeterminate,No,4.81,2.63,,,,,,,,,,,,12.5,,17.55,,7.68,1.47,,N,
691,SBF,3b,K4,FIRE KESTREL 1,,Quartzite,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,TRAPEZOIDAL,NotPrepared,No,13.52,5.39,Main,,,,,,,,,,,8.24,8.24,14.82,12.02,4.73,0.56,,N,
692,SBF,3b,K4,FIRE KESTREL 1,,Quartzite,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,TRIANGULAR,NotPrepared,No,22.05,5.26,Main,,,,,,,,,,,23.85,21.17,25.43,22.15,7.93,4.67,,N,
693,SBF,3b,K4,FIRE KESTREL 1,,Quartzite,0%,,Flake,Fragment,,,,,,,,,,,,,,,,,,,,,,Yes,Bending,Feather,,,,,,,,,,,,,TRAPEZOIDAL,NotPrepared,No,26.01,7.81,,,,,,,,,,,,25.05,,35.19,,6.38,8.18,,N,
694,SBF,3b,K4,BLIND WORM,,Quartz,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,TRAPEZOIDAL,NotPrepared,No,7.35,2.87,Main,,,,,,,,,,,3.76,3.76,10.89,10.89,1.41,0.06,,N,
695,SBF,3b,K4,BLIND WORM,,Quartz,10-40%,Cobble,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,OVAL,NotPrepared,No,3.12,2.23,Main,,,,,,,,,,,9.66,9.01,12.57,12.57,2.26,0.31,,N,
696,SBF,3b,K4,BLIND WORM,,Quartzite,0%,,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,No,,Feather,,,,,,,,,,,,,TRIANGULAR,,,,,,,,,,,,,,,,9.86,,12.95,,2.65,0.39,,N,
697,SBF,3b,K4,BLIND WORM,,Quartzite,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,TRIANGULAR,NotPrepared,No,21.38,8.95,Main,,,,,,,,,,,39.45,25.07,26.02,21.19,5.97,6.27,,N,
698,SBF,3b,K4,BLIND WORM,,Quartzite,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,TRAPEZOIDAL,NotPrepared,No,62.5,17.26,Main,,,,,,,,,,,37.84,34.84,67.82,59.86,11.47,32.87,,N,
699,SBF,3b,K4,KESTREL 2,,Quartzite,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,TRIANGULAR,ResidualFacetWithBulb,No,15.62,5.18,Main,,,,,,,,,,,15.12,12.66,15.47,11.44,3.46,0.95,,N,
700,SBF,3b,K4,KESTREL 2,,Quartzite,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Bending,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,Yes,24.79,7.24,Main,,,,,,,,,,,17.72,17.72,29.36,29.36,5.99,4.05,,N,
701,SBF,3b,K4,CROW,,Quartz,0%,,Flake,Fragment,,,,,,,,,,,,,,,,,,,,,,No,,Indeterminate,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,5.47,,17.23,,5.49,0.54,,N,
702,SBF,3b,K4,CROW,,Quartzite,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,KITE,Indeterminate,No,7.85,2.17,Main,,,,,,,,,,,9.26,9.26,16.23,16.23,3.39,0.57,,N,
703,SBF,3b,K4,CROW,,Quartz,60-90%,Cobble,Core,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Platform,Irregular,Spherical,0%,3,2,1,7,0,10.19,31.05,31.05,24.5,24.5,21.43,20.37,Excellent cortical coverage. Use to estimate cobble size and original starting mass/volume,N,
704,SBF,3b,K4,KESTREL 3,,Quartzite,0%,,Flake,Proximal,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Indeterminate,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,19,9.61,,,,,,,,,,,,32.48,,27.34,,13.97,14.36,,N,
705,SBF,3b,K4,KESTREL 3,,Quartz,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,11.18,3.29,Main,,,,,,,,,,,6.38,6.38,12.07,11.81,3.16,0.31,,N,
706,SBF,3b,K4,SALAMANDER,,Quartz,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,TRIANGULAR,NotPrepared,No,7.49,4.12,Main,,,,,,,,,,,18,18,10.72,9.37,2.26,0.58,,N,
707,SBF,3b,K4,SALAMANDER,,Quartz,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,6.77,3.85,Main,,,,,,,,,,,9.18,8.37,13.77,13.77,3.45,0.4,,N,
708,SBF,3b,K4,SALAMANDER,,Quartz,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Bending,Bipolar,,,,,,,,,,,,,RECTANGULAR,Indeterminate,No,6.74,1.21,Main,,,,,,,,,,,11.66,11.66,8.15,7.09,1.82,0.25,,N,
709,SBF,3b,K4,SALAMANDER,,Quartz,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Step,,,,,,,,,,,,,TRAPEZOIDAL,Indeterminate,No,5.46,1.44,Main,,,,,,,,,,,11.19,11.19,9.6,7.33,2.37,0.28,,N,
710,SBF,3b,K4,SALAMANDER,,Quartzite,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,21.75,12.1,Main,,,,,,,,,,,17.83,17.83,22.34,20.38,9.44,4.23,,N,
711,SBF,3b,K4,SALAMANDER,,Quartzite,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Bipolar,,,,,,,,,,,,,TRAPEZOIDAL,NotPrepared,No,8.35,3.04,Main,,,,,,,,,,,14.83,14.83,17.55,13.94,3.23,1.01,,N,
712,SBF,3b,K4,SALAMANDER,,Quartzite,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Bending,Feather,,,,,,,,,,,,,TRIANGULAR,NotPrepared,No,20.43,7.67,Main,,,,,,,,,,,9.62,7.22,20.51,11.19,7.05,0.9,,N,
713,SBF,3b,K4,SALAMANDER,,Other,40-60%,Cobble,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Bending,Overshot,,,,,,,,,,,,,OVAL,NotPrepared,No,9.92,6.14,Main,,,,,,,,,,,15.24,15.24,19.02,19.02,8.89,4,,N,
714,SBF,3b,K4,SALAMANDER,,Other,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,4.96,2.51,Main,,,,,,,,,,,8.79,8.79,14.87,14.87,3.56,0.4,,N,
715,SBF,3b,K4,SALAMANDER,,Silcrete,0%,,Flake,Proximal,,,,,,,,,,,,,,,,,,,,,,Yes,Wedging,Indeterminate,,,,,,,,,,,,,RECTANGULAR,Indeterminate,No,9.77,2.69,,,,,,,,,,,,12.61,,15.31,,3.17,0.76,,N,
716,SBF,3a,I3,LAST STUFF,,Quartz,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,TRIANGULAR,Indeterminate,No,4.61,1.83,Main,,,,,,,,,,,5.93,5.93,10.09,9.08,1.42,0.08,,N,
717,SBF,3a,I3,LAST STUFF,,Quartz,1-10%,Cobble,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RHOMBUS,NotPrepared,No,10.95,2.98,Main,,,,,,,,,,,11.92,9.27,12,9.18,1.78,0.36,,N,
718,SBF,3a,I3,LAST STUFF,,Quartz,0%,,Flake,Proximal,,,,,,,,,,,,,,,,,,,,,,No,,Feather,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,7.7,,20.37,,5.1,0.99,,N,
719,SBF,3a,I3,LAST STUFF,,Quartz,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,OVAL,ResidualFacetWithBulb,No,15.19,3.52,Main,,,,,,,,,,,6.95,6.95,15.18,13.34,2.08,0.41,,N,
720,SBF,3a,I3,LAST STUFF,,Quartz,40-60%,Cobble,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Wedging,Bipolar,,,,,,,,,,,,,OVAL,Indeterminate,No,4.04,3.25,Initial,,,,,,,,,,,16.83,16.83,16.52,14.14,2.84,1,,N,
721,SBF,3a,I3,LAST STUFF,,Quartz,1-10%,Cobble,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Bipolar,,,,,,,,,,,,,RECTANGULAR,Indeterminate,No,5.01,1.46,Main,,,,,,,,,,,20.9,17.88,14.07,12.12,3.65,1.05,,N,
722,SBF,3a,I3,LAST STUFF,,Quartz,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,10.05,2.98,Main,,,,,,,,,,,17.15,16.09,13.93,12.52,3.08,1.33,,N,
723,SBF,3a,I3,LAST STUFF,,Quartz,0%,,Flake,Mesial,,,,,,,,,,,,,,,,,,,,,,No,,Indeterminate,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,7.82,,6.46,,2.34,0.2,,N,
724,SBF,3a,I3,LAST STUFF,,Quartz,10-40%,Cobble,Flake,Proximal,,,,,,,,,,,,,,,,,,,,,,Yes,Bending,Indeterminate,,,,,,,,,,,,,RECTANGULAR,NotPrepared,Yes,20.19,8.02,,,,,,,,,,,,9.71,,20.56,,5.28,1.51,,N,
725,SBF,3a,I3,LAST STUFF,,Quartz,0%,,Flake,Fragment,,,,,,,,,,,,,,,,,,,,,,No,,Indeterminate,,,,,,,,,,,,,TRIANGULAR,,,,,,,,,,,,,,,,24.62,,15.36,,10.92,4.41,,N,
726,SBF,3a,I3,LAST STUFF,,Quartz,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Step,,,,,,,,,,,,,TRIANGULAR,ResidualFacetWithBulb,No,16.13,9.52,Main,,,,,,,,,,,30.58,30.58,23.57,18.45,10.38,6.63,,N,
727,SBF,3a,I3,LAST STUFF,,Quartzite,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,KITE,ResidualFacetWithBulb,No,17.63,5.62,Main,,,,,,,,,,,14.99,11.97,23.75,23.75,3.63,1.5,,N,
728,SBF,3a,I3,LAST STUFF,,Quartzite,40-60%,Cobble,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Bending,Bipolar,,,,,,,,,,,,,TRIANGULAR,NotPrepared,No,17.24,9.35,Initial,,,,,,,,,,,37.49,37.49,17.15,12.86,3.2,3.58,,N,
729,SBF,3a,I3,LAST STUFF,,Quartzite,10-40%,Cobble,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Bending,Feather,,,,,,,,,,,,,RECTANGULAR,ResidualFacetWithBulb,No,54.84,12.81,Main,,,,,,,,,,,45.39,45.39,73.69,70.8,9.49,48.17,,N,
730,SBF,3a,I3,LAST STUFF,,Quartzite,1-10%,Cobble,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Overshot,,,,,,,,,,,,,RECTANGULAR,NotPrepared,Yes,25.94,23.18,Main,,,,,,,,,,,54.41,53.59,47.85,47.09,23.39,66.23,,N,
731,SBF,3a,I3,LAST STUFF,,Hornfels,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,TRIANGULAR,Indeterminate,No,2.72,0.71,Main,,,,,,,,,,,5.9,5.9,11.45,8.06,0.97,0.14,,N,
732,SBF,3a,I3,LAST STUFF,,Quartzite,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Wedging,Feather,,,,,,,,,,,,,RECTANGULAR,Indeterminate,No,3.44,1.39,Main,,,,,,,,,,,15.01,15.01,6.2,6.2,2.38,0.26,,Y,
733,SBF,3a,I3,LAST STUFF,,Quartz,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,5.04,2.28,Main,,,,,,,,,,,20.06,20.06,11.77,10.48,3.01,0.77,,N,
734,SBF,3a,I3,LAST STUFF,,Silcrete,10-40%,Outcrop,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,CIRCULAR,NotPrepared,No,7.65,3.39,Main,,,,,,,,,,,22.64,22.64,16.33,11.89,3.42,1.48,,N,
735,SBF,3a,I3,LAST STUFF,,Quartz,0%,,RetouchedTool,Complete,,MinimallyRetouched,MarginalEdgeShaping,Ventral,2,34,2.48,1,6.93,6.69,5.64,,,,,,,,,,,,,,Flake,,,,,,,,,,,,TRAPEZOIDAL,,,,,Main,,,,,,,,,,,19.18,17.73,13.19,11.84,6.27,2,,Y,
736,SBF,3a,I3,LAST STUFF,,Quartz,0%,,Core,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bipolar,FlatBladelet,Cubic,0%,3,2,1,4,4,10.5,24.75,22.35,12.75,12.75,6.47,2.72,,N,
737,SBF,3a,I3,LAST STUFF,,Quartz,0%,,Core,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bipolar,Irregular,Cubic,0%,4,4,1,2,5,20.22,21.17,21.17,14.37,14.37,8.95,3.22,,Y,
738,SBF,3a,I3,LAST STUFF,,Quartz,0%,,Core,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bipolar,RiceGrain,Spherical,0%,3,2,0,1,6,10.63,16.44,16.44,7.87,6.9,4.14,0.51,,N,
739,SBF,3a,I3,LAST STUFF,,Quartzite,10-40%,Cobble,Core,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bipolar,RiceGrain,Spherical,0%,3,3,1,2,1,7.18,10.68,10.68,9.31,7.65,5.03,0.5,IMPORTANT example of a quartzite rice grain core,Y,
740,SBF,3a,I3,MATTED 4,,Quartz,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Bipolar,,,,,,,,,,,,,RECTANGULAR,Indeterminate,No,2.78,1.33,Main,,,,,,,,,,,9.35,8.95,7.32,7.32,1.04,0.11,,N,
741,SBF,3a,I3,MATTED 4,,Quartz,0%,,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,No,,Feather,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,10.14,,7.17,,1.12,0.16,,N,
